"","X","p25","sex","age1","y1v12","y1v19","y1v38","y1v55","y1v102","y1v117","y1v152","y1v168","y1v169","y1v170","y1v171","y1v179","y1v180","y1v190","y1v198","y1v210","usrNMNAR","HotDeckUSRMNAR","usroriginalnonemissing","HotDeckUSRMAR","usr1MAR","nysid","Urban","Suburban","Rural","LgMarijFreq","DmgSchlPropPrev","MotorTheftPrev","TheftOver50Prev","CarriedWeaponPrev","AttackPrev","CheatingPrev","LoudUnrulyPrev","SoldHardDrgsPrev","AvoidPayingPrev","Stolen5to50Prev","SkipPrev","VarietyScore","ObscenePhonePrev","VarietyScore2","LnVarietyScore2","ethn3","UrbanMAR","SuburbanMAR","RuralMAR","HDUrban","HDSuburban","HDRural","MissingUSRDummy","UrbanMNAR","RuralMNAR","HDUrbanMNAR","HDSuburbanMNAR","HDRuralMNAR"
"105",230,1,"Male",12,4,4,2,1,2,2,5,4,3,4,4,3,2,3,4,1,2,2,"Suburban",2,2,365902,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,4,1,5,1.791759469,3,0,1,0,0,1,0,0,1,0,0,1,0
"106",232,1,"Male",12,4,4,2,1,2,2,5,5,4,5,5,4,4,2,4,1,2,2,"Suburban",2,2,204302,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"107",234,1,"Male",12,4,4,2,1,4,1,1,4,3,4,4,4,4,1,4,1,2,2,"Suburban",2,2,246702,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"108",235,1,"Male",12,4,5,2,1,4,2,4,5,2,5,5,3,2,3,4,1,3,3,"Rural",3,3,705602,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"109",236,1,"Male",12,4,4,2,1,4,2,5,5,2,5,5,4,4,2,4,2,1,1,"Urban",1,1,471102,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,2,1,0,0,1,0,0,0,0,0,1,0,0
"110",237,1,"Male",12,4,5,2,3,2,2,4,4,2,4,4,2,2,3,4,1,2,2,"Suburban",2,2,402302,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"111",238,1,"Male",12,4,4,2,3,2,2,4,4,2,4,4,4,4,3,4,1,1,1,"Urban",1,1,474402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"112",240,1,"Male",12,4,5,2,3,2,2,5,5,2,5,4,3,3,1,4,1,3,3,"Rural",3,3,642303,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"113",241,1,"Male",12,4,5,2,3,2,2,5,5,2,5,5,4,4,2,4,1,2,2,"Suburban",2,2,221105,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"114",243,1,"Male",12,4,3,2,3,3,1,5,5,2,5,5,4,3,2,4,1,2,2,"Suburban",2,2,151703,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"115",245,1,"Male",12,4,5,2,3,4,5,4,5,4,5,5,1,3,3,4,1,3,3,"Rural",3,3,668205,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"116",246,1,"Male",12,4,5,2,5,2,2,4,4,2,5,3,4,4,2,4,1,1,1,"Urban",1,1,320102,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,1.098612289,2,1,0,0,1,0,0,0,0,0,1,0,0
"117",247,1,"Male",12,4,4,2,5,4,4,4,5,4,5,5,3,2,3,4,1,2,2,"Suburban",2,2,119804,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"118",248,1,"Male",12,5,4,1,1,2,1,5,4,2,4,4,4,4,3,4,2,3,3,"Rural",3,3,753902,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"119",254,1,"Male",12,5,4,1,1,2,2,5,5,2,5,5,1,3,2,4,2,2,2,"Suburban",2,2,152303,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"120",256,1,"Male",12,5,5,1,1,2,3,4,4,2,4,4,4,4,3,4,1,3,3,"Rural",3,3,794804,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"121",258,1,"Male",12,5,5,1,1,4,2,4,4,4,4,4,1,1,3,3,1,2,2,"Suburban",2,2,766402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,1,0,0,1,0,0,1,0,0,1,0
"122",259,1,"Male",12,5,4,1,3,1,2,5,4,4,5,5,4,4,2,4,1,2,2,"Suburban",2,2,237202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"123",260,1,"Male",12,5,5,1,3,2,1,5,5,2,4,5,1,2,2,3,1,3,3,"Rural",3,3,599704,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"124",261,1,"Male",12,5,3,1,3,2,2,4,4,3,4,4,4,4,3,4,3,2,2,"Suburban",2,2,614503,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,6,1,7,2.079441542,1,0,1,0,0,1,0,0,1,0,0,1,0
"125",263,1,"Male",12,5,5,1,3,2,2,5,5,3,4,3,2,2,3,4,3,2,2,"Suburban",2,2,376302,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,5,0,5,1.791759469,3,0,1,0,0,1,0,0,1,0,0,1,0
"126",264,1,"Male",12,5,5,1,3,3,3,4,4,3,4,4,4,4,2,4,2,3,3,"Rural",3,3,596404,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3,0,0,1,0,0,1,0,0,1,0,0,1
"127",265,1,"Male",12,5,5,1,3,4,2,2,2,2,2,2,4,2,2,4,1,3,3,"Rural",3,3,733105,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,0,1,0,0,1,0,0,1,0,0,1
"128",266,1,"Male",12,5,3,1,3,4,2,5,4,2,4,4,4,3,2,4,1,3,3,"Rural",3,3,567302,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"129",267,1,"Male",12,5,3,1,3,4,2,5,5,4,5,5,3,3,3,4,2,3,3,"Rural",3,3,668206,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"130",269,1,"Male",12,5,4,1,5,2,1,4,5,2,5,5,3,4,3,4,1,3,3,"Rural",3,3,790603,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"131",270,1,"Male",12,5,4,1,5,2,2,4,5,3,5,4,4,4,3,4,1,2,2,"Suburban",2,2,32304,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"132",271,1,"Male",12,5,5,2,1,2,2,4,4,2,4,4,4,3,3,4,1,1,1,"Urban",1,1,304703,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"133",272,1,"Male",12,5,4,2,1,2,2,5,5,2,5,5,4,4,3,4,2,3,3,"Rural",3,3,676902,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"134",273,1,"Male",12,5,4,2,1,2,2,5,5,3,5,5,2,3,1,4,1,3,3,"Rural",3,3,593402,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3,0,0,1,0,0,1,0,0,1,0,0,1
"135",274,1,"Male",12,5,5,2,1,4,1,5,5,3,5,5,3,4,2,4,2,2,2,"Suburban",2,2,616602,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"136",276,1,"Male",12,5,4,2,1,4,4,4,5,3,5,5,2,2,1,4,1,2,2,"Suburban",2,2,623104,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"137",277,1,"Male",12,5,4,2,3,1,2,5,4,2,4,4,3,4,1,4,1,3,3,"Rural",3,3,582304,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"138",278,1,"Male",12,5,5,2,3,2,1,5,5,1,5,5,2,2,3,4,1,2,2,"Suburban",2,2,166603,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"139",279,1,"Male",12,5,5,2,3,2,2,4,4,2,5,5,4,4,2,4,2,2,2,"Suburban",2,2,539804,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"140",280,1,"Male",12,5,4,2,3,2,2,5,5,1,5,5,1,3,3,4,2,2,2,"Suburban",2,2,523302,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"141",281,1,"Male",12,5,5,2,3,4,2,4,4,2,4,4,4,3,3,4,2,3,3,"Rural",3,3,592402,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"142",282,1,"Male",12,5,5,2,3,4,2,4,4,4,4,2,3,3,3,4,1,1,1,"Urban",1,1,75503,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,5,0,5,1.791759469,2,1,0,0,1,0,0,0,0,0,1,0,0
"143",283,1,"Male",12,5,5,2,3,4,2,4,5,1,5,5,4,3,2,4,2,3,3,"Rural",3,3,748602,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,5,1,6,1.945910149,2,0,0,1,0,0,1,0,0,1,0,0,1
"144",285,1,"Male",12,5,3,2,3,5,2,3,3,4,3,3,3,4,2,3,3,1,1,"Urban",1,1,227202,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,6,0,6,1.945910149,1,1,0,0,1,0,0,0,0,0,1,0,0
"145",286,1,"Male",12,5,5,2,5,1,2,5,5,1,5,5,4,4,3,4,1,3,3,"Rural",3,3,625202,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"146",287,1,"Male",12,5,3,2,5,1,2,5,5,2,5,5,4,4,2,4,1,2,2,"Suburban",2,2,262103,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"147",289,1,"Male",12,5,4,2,5,2,3,4,5,3,5,5,3,4,1,4,1,3,3,"Rural",3,3,585602,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"148",290,1,"Male",12,5,3,2,5,2,3,5,4,1,4,4,3,4,2,4,1,1,1,"Urban",1,1,9902,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4,1,5,1.791759469,1,1,0,0,1,0,0,0,0,0,1,0,0
"149",316,1,"Male",13,2,5,1,1,2,2,5,5,2,5,5,4,4,2,4,1,2,2,"Suburban",2,2,718203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2,0,1,0,0,1,0,0,1,0,0,1,0
"150",319,1,"Male",13,2,5,1,3,4,2,4,4,3,5,5,4,3,3,4,1,1,1,"Urban",1,1,213102,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,2,1,0,0,1,0,0,0,0,0,1,0,0
"151",321,1,"Male",13,2,5,2,1,1,1,4,5,1,5,4,4,3,1,4,3,3,3,"Rural",3,3,628402,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"152",328,1,"Male",13,3,4,1,3,2,2,3,4,2,4,4,3,2,3,3,2,1,1,"Urban",1,1,130703,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"153",329,1,"Male",13,3,4,1,3,3,1,5,5,4,5,5,4,4,3,4,1,3,3,"Rural",3,3,584502,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"154",330,1,"Male",13,3,5,1,5,2,2,5,5,3,5,5,4,4,3,4,1,2,2,"Suburban",2,2,523502,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,3,0,1,0,0,1,0,0,1,0,0,1,0
"155",331,1,"Male",13,3,5,1,5,2,2,5,5,4,4,4,3,2,3,4,1,2,2,"Suburban",2,2,179403,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,6,1,7,2.079441542,2,0,1,0,0,1,0,0,1,0,0,1,0
"156",333,1,"Male",13,3,3,2,1,2,4,4,4,4,4,4,2,4,1,3,3,2,2,"Suburban",2,2,178602,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,8,1,9,2.302585093,1,0,1,0,0,1,0,0,1,0,0,1,0
"157",335,1,"Male",13,3,2,2,3,1,4,5,5,2,4,4,3,3,1,4,1,2,2,"Suburban",2,2,421502,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,2,0,1,0,0,1,0,0,1,0,0,1,0
"158",336,1,"Male",13,3,4,2,3,2,2,4,5,3,5,5,4,4,2,4,1,2,2,"Suburban",2,2,410003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"159",337,1,"Male",13,3,4,2,3,4,2,5,4,3,4,3,3,3,2,4,1,2,2,"Suburban",2,2,51602,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3,0,1,0,0,1,0,0,1,0,0,1,0
"160",338,1,"Male",13,3,3,2,5,2,2,4,3,4,3,4,2,3,1,3,3,2,2,"Suburban",2,2,343302,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"161",339,1,"Male",13,3,5,2,5,2,2,4,5,2,4,5,1,4,1,4,1,1,1,"Urban",1,1,74003,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,3,1,0,0,1,0,0,0,0,0,1,0,0
"162",341,1,"Male",13,4,4,1,1,2,2,4,5,2,4,5,2,2,2,4,2,2,2,"Suburban",2,2,163802,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"163",342,1,"Male",13,4,5,1,1,2,2,4,5,2,4,5,2,4,1,4,1,1,1,"Urban",1,1,419605,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4,0,4,1.609437912,2,1,0,0,1,0,0,0,0,0,1,0,0
"164",343,1,"Male",13,4,4,1,1,2,2,5,5,3,5,5,1,2,3,4,1,3,3,"Rural",3,3,608502,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"165",345,1,"Male",13,4,4,1,1,4,2,4,4,2,4,4,4,3,3,4,1,2,2,"Suburban",2,2,157303,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,7,0,7,2.079441542,1,0,1,0,0,1,0,0,1,0,0,1,0
"166",346,1,"Male",13,4,4,1,1,4,2,4,4,3,4,4,4,3,2,4,2,2,2,"Suburban",2,2,159602,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"167",347,1,"Male",13,4,3,1,1,4,2,4,4,4,5,4,2,3,3,4,1,2,2,"Suburban",2,2,311703,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"168",350,1,"Male",13,4,5,1,3,3,1,5,4,4,4,4,4,3,3,4,2,2,2,"Suburban",2,2,299302,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,3,1,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"169",351,1,"Male",13,4,5,1,3,3,2,4,3,3,4,4,4,3,2,4,1,2,2,"Suburban",2,2,497202,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,1,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"170",352,1,"Male",13,4,5,1,3,3,4,4,2,5,2,1,2,4,3,4,2,1,1,"Urban",1,1,227102,1,0,0,3.135494216,1,1,0,1,0,1,1,0,1,0,1,7,0,7,2.079441542,1,1,0,0,1,0,0,0,0,0,1,0,0
"171",353,1,"Male",13,4,5,1,3,4,1,5,4,1,4,5,2,3,2,4,1,1,1,"Urban",1,1,420603,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,2,1,0,0,1,0,0,0,0,0,1,0,0
"172",354,1,"Male",13,4,4,1,3,4,2,5,5,3,5,5,3,4,1,4,2,1,1,"Urban",1,1,475402,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,1,0,0,1,0,0,0,0,0,1,0,0
"173",355,1,"Male",13,4,3,1,3,4,3,5,4,4,4,3,4,2,3,4,2,2,2,"Suburban",2,2,762402,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"174",356,1,"Male",13,4,4,1,5,2,2,4,4,4,4,4,4,4,1,3,3,2,2,"Suburban",2,2,615202,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,6,1,7,2.079441542,1,0,1,0,0,1,0,0,1,0,0,1,0
"175",358,1,"Male",13,4,3,2,1,1,3,5,5,2,4,5,4,4,3,4,1,2,2,"Suburban",2,2,229303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"176",359,1,"Male",13,4,4,2,1,2,2,4,4,2,4,4,3,2,1,3,1,2,2,"Suburban",2,2,488403,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3,0,1,0,0,1,0,0,1,0,0,1,0
"177",360,1,"Male",13,4,4,2,1,2,2,5,4,2,5,5,3,4,3,4,1,3,3,"Rural",3,3,607402,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"178",361,1,"Male",13,4,4,2,1,4,2,4,4,2,4,4,4,4,2,4,1,2,2,"Suburban",2,2,216003,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"179",363,1,"Male",13,4,3,2,1,4,3,5,4,4,5,5,4,3,1,4,2,2,2,"Suburban",2,2,318303,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"180",364,1,"Male",13,4,3,2,1,4,4,4,4,5,4,4,4,3,1,4,2,2,2,"Suburban",2,2,111403,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"181",365,1,"Male",13,4,2,2,3,2,2,4,4,2,4,5,4,3,3,4,1,3,3,"Rural",3,3,728502,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"182",366,1,"Male",13,4,4,2,3,2,2,5,3,4,3,3,2,4,2,4,2,3,3,"Rural",3,3,570403,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,6,0,6,1.945910149,1,0,0,1,0,0,1,0,0,1,0,0,1
"183",367,1,"Male",13,4,4,2,3,2,2,5,4,2,4,5,4,4,2,4,1,1,1,"Urban",1,1,233102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"184",368,1,"Male",13,4,4,2,3,2,2,5,5,2,5,5,2,4,2,4,2,3,3,"Rural",3,3,621603,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"185",369,1,"Male",13,4,4,2,3,3,2,5,5,2,5,5,4,4,3,4,1,2,2,"Suburban",2,2,31205,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"186",370,1,"Male",13,4,3,2,3,4,2,4,2,4,2,2,3,4,2,3,3,2,2,"Suburban",2,2,26002,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,5,1,6,1.945910149,1,0,1,0,0,1,0,0,1,0,0,1,0
"187",371,1,"Male",13,4,4,2,3,4,2,4,4,3,4,4,3,3,2,4,1,2,2,"Suburban",2,2,343403,0,1,0,1.098612289,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"188",372,1,"Male",13,4,2,2,3,4,2,4,4,3,4,4,3,4,2,3,1,1,1,"Urban",1,1,385902,1,0,0,1.098612289,1,1,0,1,0,1,1,0,1,1,1,8,1,9,2.302585093,1,1,0,0,1,0,0,0,0,0,1,0,0
"189",373,1,"Male",13,4,5,2,3,4,2,5,4,3,4,3,3,2,3,4,1,1,1,"Urban",1,1,428703,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,1,5,1.791759469,1,1,0,0,1,0,0,0,0,0,1,0,0
"190",375,1,"Male",13,4,4,2,3,4,3,4,4,3,4,4,4,3,3,4,2,3,3,"Rural",3,3,598102,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"191",377,1,"Male",13,5,5,1,1,1,1,5,5,2,5,5,4,4,3,4,1,3,3,"Rural",3,3,725002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1,0,0,1,0,0,1,0,0,1,0,0,1
"192",378,1,"Male",13,5,5,1,1,2,2,5,5,2,5,4,4,4,3,4,1,1,1,"Urban",1,1,200903,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"193",379,1,"Male",13,5,3,1,1,2,2,5,5,3,5,5,4,4,2,4,2,2,2,"Suburban",2,2,417102,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
"194",380,1,"Male",13,5,5,1,1,2,4,4,4,4,4,4,3,3,2,3,1,2,2,"Suburban",2,2,417503,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"195",381,1,"Male",13,5,5,1,1,2,4,5,4,3,4,4,4,2,1,3,1,2,2,"Suburban",2,2,617702,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"196",382,1,"Male",13,5,3,1,1,2,4,5,5,4,5,2,1,2,2,4,1,1,1,"Urban",1,1,397106,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,9,1,10,2.397895273,1,1,0,0,1,0,0,0,0,0,1,0,0
"197",383,1,"Male",13,5,4,1,1,3,2,4,4,4,5,4,3,4,3,4,2,2,2,"Suburban",2,2,290103,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,5,0,5,1.791759469,1,0,1,0,0,1,0,0,1,0,0,1,0
"198",384,1,"Male",13,5,5,1,3,1,1,5,5,1,5,5,3,3,1,4,1,2,2,"Suburban",2,2,153102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"199",385,1,"Male",13,5,5,1,3,1,1,5,5,1,5,5,4,4,3,4,1,2,2,"Suburban",2,2,134002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"200",386,1,"Male",13,5,5,1,3,2,1,5,4,4,4,4,4,4,3,4,2,2,2,"Suburban",2,2,418102,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,0,1,0,0,1,0,0,1,0,0,1,0
"201",388,1,"Male",13,5,5,1,5,2,2,4,4,4,4,4,1,4,3,4,1,1,1,"Urban",1,1,56502,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,1,1,0,0,1,0,0,0,0,0,1,0,0
"202",389,1,"Male",13,5,5,1,5,2,2,5,4,2,4,4,1,3,2,3,1,1,1,"Urban",1,1,21702,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1,1,0,0,1,0,0,0,0,0,1,0,0
"203",391,1,"Male",13,5,4,1,5,3,1,4,5,2,5,4,4,3,2,4,1,3,3,"Rural",3,3,705202,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1,0,0,1,0,0,1,0,0,1,0,0,1
"204",393,1,"Male",13,5,4,1,5,3,2,4,4,2,4,4,2,3,2,4,1,2,2,"Suburban",2,2,409903,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,1,4,1.609437912,1,0,1,0,0,1,0,0,1,0,0,1,0
"205",395,1,"Male",13,5,4,2,1,1,1,4,5,4,4,5,3,2,2,3,2,1,1,"Urban",1,1,130502,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,1,0,0,1,0,0,0,0,0,1,0,0
"206",396,1,"Male",13,5,5,2,1,2,2,4,5,1,5,5,1,3,1,4,1,3,3,"Rural",3,3,581203,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,0,1,0,0,1,0,0,1,0,0,1
"207",398,1,"Male",13,5,4,2,1,4,4,4,4,2,4,4,4,4,3,3,2,2,2,"Suburban",2,2,609502,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1,0,1,0,0,1,0,0,1,0,0,1,0
"208",400,1,"Male",13,5,4,2,3,1,1,5,5,1,5,5,4,3,1,4,1,2,2,"Suburban",2,2,548003,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1,0,1,0,0,1,0,0,1,0,0,1,0
